target_id	gene
XM_011243011.2	Lrrfip2
XM_011243012.2	Lrrfip2
XM_017313589.1	Lrrfip2
XM_017313590.1	Lrrfip2
XM_011243016.2	Lrrfip2
XM_011243017.2	Lrrfip2
XM_011243018.2	Lrrfip2
XM_011243019.2	Lrrfip2
XM_011243020.2	Lrrfip2
XM_011243021.2	Lrrfip2
XM_011243022.2	Lrrfip2
XM_006512287.2	Lrrfip2
XM_011243023.2	Lrrfip2
XM_011243024.2	Lrrfip2
XM_017313591.1	Lrrfip2
XM_006512290.1	Lrrfip2
XM_017313592.1	Lrrfip2
XM_011243026.2	Lrrfip2
NM_029134.2	LRRIQ1
NM_001163559.1	LRRIQ1
XM_011243592.1	LRRIQ1
XM_011243593.1	LRRIQ1
XM_011243594.1	LRRIQ1
XM_006514256.1	LRRIQ1
XM_011243595.1	LRRIQ1
XR_871734.1	LRRIQ1
XM_006514259.2	LRRIQ1
XM_011243596.1	LRRIQ1
XM_006514262.2	LRRIQ1
NM_028938.2	LRRIQ3
XM_006502189.2	LRRIQ3
XM_006502190.3	LRRIQ3
XM_017319774.1	LRRIQ3
NM_026668.2	LRRIQ4
NM_001290510.1	LRRIQ4
XM_011249709.2	LRRIQ4
XM_011249710.2	LRRIQ4
XM_006540838.3	LRRK1
XM_006540839.3	LRRK1
XR_391340.3	LRRK1
XM_006540840.3	LRRK1
XM_006540841.1	LRRK1
NM_146191.3	LRRK1
NM_025730.3	LRRK2
XR_001781561.1	LRRK2
XR_875310.2	LRRK2
XM_006521277.3	LRRK2
NM_008516.4	LRRN1
NM_010732.4	LRRN2
NM_010733.3	LRRN3
NM_001271709.1	LRRN3
NM_001271708.1	LRRN3
NM_177303.4	LRRN4
XM_011239602.2	LRRN4
NM_001013019.2	LRRN4CL
XM_006527321.2	LRRN4CL
XR_377498.2	LRRTM1
XM_006506712.1	LRRTM1
XR_001785179.1	LRRTM1
NM_028880.3	LRRTM1
NM_178005.4	LRRTM2
NM_178678.4	LRRTM3
NM_001134743.1	LRRTM4
NM_178731.5	LRRTM4
NM_001282102.1	LRRTM4
XM_006506085.1	LRRTM4
XM_006506086.2	LRRTM4
XM_006506087.2	LRRTM4
XM_006506088.2	LRRTM4
XM_006506089.3	LRRTM4
XM_011241336.2	LRRTM4
NM_199302.2	LRSAM1
XM_006497962.3	LRSAM1
XM_006497963.3	LRSAM1
XM_006497964.3	LRSAM1
XM_006497965.3	LRSAM1
XM_006497966.3	LRSAM1
XM_006497967.3	LRSAM1
XM_006497968.3	LRSAM1
XM_006497969.3	LRSAM1
XM_006497970.3	LRSAM1
XM_006497971.3	LRSAM1
XM_006497972.3	LRSAM1
XR_374086.2	LRSAM1
NM_176920.4	LRTM1
NM_172492.3	LRTM2
NM_001172207.1	LRTM2
XM_006505849.3	LRTM2
XM_011241276.2	LRTM2
XM_017312403.1	LRTOMT
NM_001081679.1	LRTOMT
NM_001282088.1	LRTOMT
NM_027891.4	LRWD1
NM_175548.3	LSAMP
XM_006522201.3	LSAMP
XM_006522202.3	LSAMP
NM_178069.5	LSG1
XR_001781813.1	LSG1
NM_026032.1	LSM1
XM_011242156.2	LSM1
NM_138721.2	LSM10
NM_001163266.1	LSM10
XM_006502686.2	LSM10
XM_006502687.2	LSM10
NM_028185.2	LSM11
XM_011249271.2	LSM11
NM_172947.3	LSM12
XM_006533414.3	LSM12
NM_025948.2	LSM14A
XM_006540299.2	LSM14A
XM_011250678.2	LSM14A
XM_011250679.2	LSM14A
XM_011250680.2	LSM14A
XM_017312254.1	LSM14A
XM_011250681.2	LSM14A
NM_177727.4	LSM14B
XM_006500617.3	LSM14B
XM_006500618.3	LSM14B
XM_006500619.3	LSM14B
NM_030597.3	LSM2
NM_001204273.1	LSM2
NM_001204274.1	LSM2
NM_001110101.2	LSM2
NM_026309.2	LSM3
NM_015816.4	LSM4
XM_006509706.2	LSM4
NM_025520.3	LSM5
NM_030145.3	LSM6
NM_001191004.1	LSM6
NM_025349.2	LSM7
XM_006513948.3	LSM7
NM_133939.1	LSM8
NM_001033437.2	LSMEM1
XM_003688868.3	LSMEM2
XM_017313731.1	LSMEM2
XM_006508494.2	LSP1
XM_006508495.2	LSP1
XM_006508496.2	LSP1
NM_001271508.1	LSP1
NM_001136071.2	LSP1
NM_019391.3	LSP1
NM_001271509.1	LSP1
NM_001271510.1	LSP1
NM_001271523.1	LSP1
XM_011250631.2	LSR
XM_011250632.2	LSR
XM_011250633.2	LSR
NM_001164184.1	LSR
NM_017405.2	LSR
NM_001164185.1	LSR
NM_146006.2	LSS
XM_006513283.3	LSS
XM_006513284.3	LSS
XM_017313817.1	LSS
NM_010734.2	Lst1
XM_006523731.3	LTA
NM_010735.2	LTA
NM_001313897.1	LTA4H
NM_008517.2	LTA4H
NM_008518.2	LTB
NM_008519.2	LTB4R
XM_006518666.2	LTB4R
NM_020490.2	LTB4R2
XM_006519323.3	LTB4R2
XM_017316100.1	LTB4R2
XM_006519325.3	LTB4R2
XM_006519326.3	LTB4R2
XM_006524348.3	LTBP1
XM_006524349.3	LTBP1
XM_006524350.3	LTBP1
XM_017317492.1	LTBP1
XM_006524351.2	LTBP1
XM_017317493.1	LTBP1
XM_006524353.2	LTBP1
NM_001331234.1	LTBP1
NM_206958.3	LTBP1
NM_001331236.1	LTBP1
NM_001331233.1	LTBP1
NM_001331237.1	LTBP1
NM_001331235.1	LTBP1
NM_019919.4	LTBP1
XM_006515501.3	LTBP2
XM_017314966.1	LTBP2
XM_006515502.3	LTBP2
NM_013589.3	LTBP2
XM_006531668.2	LTBP3
XM_006531669.2	LTBP3
XM_006531670.2	LTBP3
XM_006531671.2	LTBP3
XM_006531672.2	LTBP3
XM_017318071.1	LTBP3
XM_017318072.1	LTBP3
XM_006531673.1	LTBP3
XM_017318073.1	LTBP3
XM_006531674.2	LTBP3
NM_008520.2	LTBP3
XM_006539457.3	LTBP4
XM_006539458.2	LTBP4
NM_001113549.1	LTBP4
NM_175641.2	LTBP4
NM_001310678.1	LTBP4
NM_010736.3	LTBR
NM_008521.2	LTC4S
NM_001313968.1	LTC4S
NR_132732.1	LTC4S
NR_132733.1	LTC4S
NM_008522.3	LTF
NM_203345.2	LTK
NM_206941.1	LTK
NM_206942.2	LTK
NM_008523.2	LTK
NM_001081068.1	LTN1
XR_384950.3	LTN1
XR_384951.3	LTN1
XM_006523111.2	LTN1
NM_181470.4	LTV1
XM_006512776.2	LTV1
NM_028190.3	LUC7L
NM_025881.3	LUC7L
NR_037906.1	LUC7L
NR_037905.1	LUC7L
XM_017317615.1	LUC7L
XM_006505747.3	LUC7L2
XM_006505748.3	LUC7L2
XM_006505749.3	LUC7L2
XM_006505750.3	LUC7L2
XM_017321457.1	LUC7L2
XM_017321458.1	LUC7L2
XM_006505755.3	LUC7L2
XM_006505754.3	LUC7L2
XM_017321459.1	LUC7L2
XM_017321460.1	LUC7L2
NM_001170848.2	LUC7L2
NM_001311099.2	LUC7L2
NM_001170849.2	LUC7L2
NM_138680.3	LUC7L2
NM_001331222.1	LUC7L2
NM_001311100.2	LUC7L2
NM_001331223.1	LUC7L2
XM_006534010.3	LUC7L3
XM_006534011.3	LUC7L3
XR_388511.3	LUC7L3
XR_001780043.1	LUC7L3
XR_001780044.1	LUC7L3
XM_017314721.1	LUC7L3
XR_001780045.1	LUC7L3
NM_026313.1	LUC7L3
NM_008524.2	LUM
NM_026547.1	LURAP1
NM_026821.5	LURAP1L
NM_024452.2	LUZP1
XR_390753.1	LUZP1
XM_006538921.1	LUZP1
XR_390755.1	LUZP1
NM_178705.5	LUZP2
XM_006540826.3	LUZP2
NM_029008.1	LVRN
XM_017317997.1	LVRN
XM_017317998.1	LVRN
XM_017317999.1	LVRN
XM_017318000.1	LVRN
NM_016753.4	LXN
NM_020498.2	Ly6a (includes others)
NM_008530.2	Ly6a (includes others)
NM_001099217.1	Ly6a (includes others)
NM_010741.3	Ly6a (includes others)
NM_001252055.1	Ly6a (includes others)
NM_001271416.1	Ly6a (includes others)
NM_001271417.1	Ly6a (includes others)
NM_010738.3	Ly6a (includes others)
NM_001271418.1	Ly6a (includes others)
NM_001271419.1	Ly6a (includes others)
NM_001271446.1	Ly6a (includes others)
NM_001252058.1	Ly6a (includes others)
NM_001252056.1	Ly6a (includes others)
NM_001252057.1	Ly6a (includes others)
NM_001310438.1	Ly6a (includes others)
XM_011245390.2	Ly6a (includes others)
XM_011245391.2	Ly6a (includes others)
XM_006520521.3	Ly6a (includes others)
XM_006520522.3	Ly6a (includes others)
XM_006521614.1	Ly6a (includes others)
XM_006521212.3	Ly6a (includes others)
XM_006521213.3	Ly6a (includes others)
XM_006521615.1	Ly6a (includes others)
XM_001477102.4	Ly6a (includes others)
NM_010742.1	LY6D
NM_001164037.1	LY6E
NM_001164039.1	LY6E
NM_008529.3	LY6E
NM_001164036.1	LY6E
NM_001164038.1	LY6E
NM_001164040.1	LY6E
NM_148939.2	LY6G5B
NM_148947.1	LY6G5C
NM_023463.3	LY6G6C
NM_033478.2	LY6G6D
XM_011246252.1	LY6G6D
NM_027366.1	Ly6g6e
XM_006524886.3	Ly6g6e
XM_006524887.3	Ly6g6e
NM_001163192.1	LY6G6F
XM_006524586.3	LY6G6F
NM_011837.3	LY6H
NM_001135688.1	LY6H
NM_001135689.1	LY6H
XM_011245606.2	LY6H
XM_006520899.1	LY6H
XM_006520901.2	LY6H
XM_006520900.2	LY6H
NM_029627.2	Ly6k
XM_006521616.3	LY6L
NM_013825.3	LY75
NM_010745.2	LY86
NM_008534.3	LY9
NM_001277968.1	LY9
NR_102726.1	LY9
NM_016923.2	LY96
NM_001159711.1	LY96
NM_025281.3	LYAR
XM_006503759.1	LYAR
XM_006503760.1	LYAR
XM_006503761.1	LYAR
XM_006503762.1	LYAR
XM_006503763.1	LYAR
XM_006503764.1	LYAR
XM_006503765.1	LYAR
XM_006503766.1	LYAR
NM_027111.3	LYG1
XM_006496258.1	LYG1
NM_001033427.3	LYG2
NM_008535.2	LYL1
XM_006530744.2	LYL1
XM_006530745.2	LYL1
NM_001111096.1	LYN
NM_010747.2	LYN
XM_011249939.2	LYN
NM_011838.4	LYNX1
NM_145100.4	LYPD1
NM_001311090.1	LYPD1
XM_011248088.2	LYPD1
XM_006529885.3	LYPD1
XM_017312443.1	LYPD1
NM_001311089.1	LYPD1
NM_026671.1	Lypd2
XM_006521312.1	Lypd2
NM_133743.1	LYPD3
NM_182785.3	LYPD4
XM_011250517.2	LYPD4
NM_029806.1	LYPD5
NM_177139.5	LYPD6
NR_033304.2	LYPD6
XM_011239116.2	LYPD6
NM_027990.3	LYPD6B
XM_006498350.3	LYPD6B
XM_006498351.3	LYPD6B
XM_006498352.3	LYPD6B
XM_017319267.1	LYPD6B
XM_006498353.3	LYPD6B
XM_006498354.3	LYPD6B
XM_006498355.3	LYPD6B
XM_006498356.3	LYPD6B
XM_006498357.3	LYPD6B
XM_006498358.3	LYPD6B
XM_006498359.3	LYPD6B
NM_001330197.1	LYPD8
NM_001083884.1	LYPD8
NM_027339.2	LYPD8
NM_008866.2	LYPLA1
XM_006495471.3	LYPLA1
XM_006495472.3	LYPLA1
NM_011942.1	LYPLA2
XM_006538878.2	LYPLA2
NM_146106.2	LYPLAL1
XM_011238910.1	LYPLAL1
NM_029610.3	LYRM1
NM_001285959.1	LYRM1
NM_001285960.1	LYRM1
NM_001285961.2	LYRM1
NR_126475.1	LYRM1
XM_006508234.3	LYRM1
XM_017312338.1	LYRM1
XM_006508235.3	LYRM1
XM_006508236.3	LYRM1
XM_017312339.1	LYRM1
XM_006508237.3	LYRM1
XM_006508238.3	LYRM1
XM_006508239.3	LYRM1
XM_006508240.3	LYRM1
XM_006508241.3	LYRM1
XM_006508243.3	LYRM1
XM_006508244.3	LYRM1
NM_175364.4	LYRM2
NM_201358.2	LYRM4
NM_029327.3	LYRM7
XR_388547.2	LYRM7
XR_388548.2	LYRM7
XR_388549.2	LYRM7
XM_006534387.3	LYRM7
XM_017314815.1	LYRM7
NR_040284.1	Lyrm7os
NM_001076681.2	LYRM9
NM_153121.2	LYSMD1
NM_027309.2	LYSMD2
XR_001779008.1	LYSMD2
XM_006511431.1	LYSMD2
NM_030257.1	LYSMD3
XM_006517475.2	LYSMD3
NM_175215.4	LYSMD4
NM_001191051.1	LYSMD4
XM_006541236.3	LYSMD4
XM_006541237.2	LYSMD4
XM_006516561.1	LYST
XM_006516562.1	LYST
XM_006516563.3	LYST
NM_010748.2	LYST
NM_053247.4	LYVE1
NM_017372.3	LYZ
NM_013590.4	LYZ
NM_026092.3	LYZL1
NM_026915.2	LYZL4
XM_017313557.1	LYZL4
XM_006512248.2	LYZL4
NR_040740.1	Lyzl4os
NM_027083.1	LYZL6
XM_006534115.3	LYZL6
NM_026963.5	LZIC
XM_006539152.3	LZIC
XM_017320382.1	LZIC
XM_006539153.3	LZIC
NM_033322.2	LZTFL1
XM_011243056.1	LZTFL1
XM_006512403.3	LZTFL1
XM_006522477.2	LZTR1
XM_017317119.1	LZTR1
XM_017317120.1	LZTR1
XM_017317121.1	LZTR1
NM_001331226.1	LZTR1
NM_025808.4	LZTR1
NM_001331227.1	LZTR1
XM_006509606.1	LZTS1
XM_006509607.3	LZTS1
XM_006509608.3	LZTS1
NM_199364.2	LZTS1
XM_006527004.3	LZTS2
XM_006527005.3	LZTS2
NM_145503.2	LZTS2
NM_001130525.1	LZTS2
NM_001130526.1	LZTS2
NM_197945.4	LZTS3
NM_001291027.1	LZTS3
NM_001291028.1	LZTS3
XM_017318204.1	LZTS3
XM_006499504.2	LZTS3
XM_006505368.2	M1AP
XM_011241141.1	M1AP
XM_006505369.3	M1AP
NM_033079.2	M1AP
NM_010749.6	M6PR
NM_001081025.1	MAATS1
XM_006522245.3	MAATS1
NM_010750.3	MAB21L1
NM_011839.3	MAB21L2
NM_172295.4	MAB21L3
XM_011240120.2	MAB21L3
NM_001163136.1	MACC1
XM_006515861.2	MACC1
XM_006515862.2	MACC1
XM_006515863.3	MACC1
NM_001199136.1	Macf1
NM_001199137.1	Macf1
XM_011240411.1	Macf1
XM_011240414.2	Macf1
XM_017319920.1	Macf1
XM_011240415.1	Macf1
XM_011240416.1	Macf1
XM_011240417.1	Macf1
XM_011240418.1	Macf1
XM_006526562.2	MACROD1
XM_006526563.2	MACROD1
XM_006526564.3	MACROD1
NM_134147.4	MACROD1
NM_001013802.3	MACROD2
NM_028387.1	MACROD2
XM_006500246.2	MACROD2
XM_006500247.2	MACROD2
XM_006500248.2	MACROD2
XM_006500249.2	MACROD2
XM_017319283.1	MACROD2
XM_006500250.2	MACROD2
XM_011239794.1	MACROD2
XM_006500251.2	MACROD2
XM_006500252.2	MACROD2
XM_017319285.1	MACROD2
XM_006500253.2	MACROD2
NM_010752.3	MAD1L1
XM_006504651.2	MAD1L1
XM_006504652.3	MAD1L1
XM_017320695.1	MAD1L1
XM_017320696.1	MAD1L1
NM_019499.4	MAD2L1
XM_006506406.3	MAD2L1
NM_025649.3	MAD2L1BP
NM_027985.3	MAD2L2
NM_001305420.1	MAD2L2
XM_006539183.2	MAD2L2
XM_006539186.1	MAD2L2
XM_006539187.2	MAD2L2
XM_006539188.2	MAD2L2
XM_006539189.2	MAD2L2
XM_006539190.3	MAD2L2
NM_013591.2	Madcam1
XM_006513293.3	Madcam1
NM_145527.4	MADD
NM_001177719.1	MADD
NM_001177720.1	MADD
XR_001782105.1	MADD
XR_001782106.1	MADD
XR_001782107.1	MADD
XM_017317619.1	MADD
XM_017317620.1	MADD
XM_017317621.1	MADD
XM_017317623.1	MADD
XM_017317624.1	MADD
XM_017317625.1	MADD
XM_017317626.1	MADD
XM_017317627.1	MADD
XM_017317628.1	MADD
XM_017317629.1	MADD
XM_017317630.1	MADD
XM_017317632.1	MADD
XM_017317634.1	MADD
NM_021500.2	MAEA
XM_006504041.1	MAEA
NM_175296.4	MAEL
NM_001025577.2	MAF
NM_026859.3	MAF1
NM_001164607.1	MAF1
NM_001164608.1	MAF1
XM_006521337.1	MAF1
XM_006521338.1	MAF1
XM_006521339.1	MAF1
NM_194350.1	MAFA
NM_010658.3	MAFB
NM_010755.4	MAFF
NM_001304831.1	MAFF
NM_001304832.1	MAFF
NM_001304830.1	MAFF
XM_006520546.3	MAFF
XM_006520550.3	MAFF
XM_011245484.2	MAFF
NM_010756.3	MAFG
XM_017314307.1	MAFG
XM_017314308.1	MAFG
XM_017314309.1	MAFG
XM_017314310.1	MAFG
XM_017314311.1	MAFG
NM_010757.2	MAFK
XM_006504653.3	MAFK
XM_006539590.2	MAG
XM_011250438.2	MAG
XM_011250439.2	MAG
XM_017322007.1	MAG
XM_011250440.2	MAG
XM_006539591.3	MAG
XM_011250441.2	MAG
XM_017322008.1	MAG
NM_001346084.1	MAG
NM_001346085.1	MAG
NM_001346086.1	MAG
NM_001346087.1	MAG
NM_010758.3	MAG
NM_001346088.1	MAG
NM_001346089.1	MAG
NM_001085506.1	MAGEA10
XM_017318472.1	MAGEA10
XM_011247539.1	MAGEA11
NM_020280.2	MAGEA11
NM_020017.2	Magea3 (includes others)
NM_020016.1	Magea3 (includes others)
NM_020018.1	Magea3 (includes others)
NM_020019.3	Magea3 (includes others)
NM_020015.2	Magea3 (includes others)
XM_006528720.1	Magea3 (includes others)
XM_006528721.1	Magea3 (includes others)
XM_006528722.1	Magea3 (includes others)
XM_006528723.1	Magea3 (includes others)
XM_006528724.1	Magea3 (includes others)
XM_006528725.1	Magea3 (includes others)
XM_006528726.1	Magea3 (includes others)
XM_006528727.2	Magea3 (includes others)
XR_001782740.1	Magea3 (includes others)
XM_017318406.1	Magea3 (includes others)
XM_006528728.3	Magea3 (includes others)
NM_020020.4	Magea3 (includes others)
NM_010759.1	MAGEB1
NM_031171.1	MAGEB1
NM_008545.2	MAGEB1
XM_011247683.2	MAGEB16
NM_001113734.1	MAGEB16
NM_028025.1	MAGEB16
NR_033647.1	Mageb16-ps1
NM_001114678.1	MAGEB17
NM_001256004.1	MAGEB17
XM_006528069.2	MAGEB17
XM_006528070.2	MAGEB17
NM_173783.3	MAGEB18
NM_001033492.2	MAGEB2
NM_028847.1	MAGEB5
NM_001205268.1	MAGEB5
XM_006528231.2	MAGEB5
NM_019791.2	MAGED1
NM_030700.2	MAGED2
NM_001199246.1	MAGED2
XM_006528999.3	MAGED2
XM_006528997.1	MAGED2
XM_006528998.3	MAGED2
XM_011247882.1	MAGED2
NM_053201.4	MAGEE1
NM_053206.2	MAGEE2
NR_131983.1	Magef1
NM_023788.3	MAGEH1
NM_013779.2	MAGEL2
NM_001029850.4	MAGI1
NM_001286784.1	MAGI1
NM_001286785.1	MAGI1
NM_001083320.2	MAGI1
NM_001286786.1	MAGI1
NM_010367.3	MAGI1
NM_001083321.2	MAGI1
NR_104594.1	MAGI1
XM_006505580.1	MAGI1
XM_006505581.1	MAGI1
XM_006505582.1	MAGI1
XM_006505583.1	MAGI1
XM_006505584.1	MAGI1
XM_006505585.1	MAGI1
XM_006505586.1	MAGI1
XM_006505587.1	MAGI1
XM_006505588.1	MAGI1
XM_006505589.1	MAGI1
XM_006505590.1	MAGI1
XM_006505591.1	MAGI1
XM_006505592.1	MAGI1
XM_006505593.2	MAGI1
XM_017321399.1	MAGI1
XM_006505594.3	MAGI1
XM_006505595.3	MAGI1
XM_006505597.3	MAGI1
XM_006505596.2	MAGI1
XM_006505598.3	MAGI1
XM_006505599.3	MAGI1
XM_017321400.1	MAGI1
XM_011241222.2	MAGI1
XM_011241223.2	MAGI1
XR_377424.2	MAGI1
XM_006505600.1	MAGI1
XM_006505601.2	MAGI1
NM_001286788.1	MAGI1
XM_006535743.3	MAGI2
XM_006535744.3	MAGI2
XM_006535745.3	MAGI2
XM_006535746.3	MAGI2
XM_006535747.3	MAGI2
XM_006535748.3	MAGI2
XM_006535749.3	MAGI2
XM_006535750.3	MAGI2
XM_006535751.3	MAGI2
XM_011249777.2	MAGI2
XM_017320968.1	MAGI2
XM_017320969.1	MAGI2
XM_006535752.3	MAGI2
NM_001170745.1	MAGI2
NM_015823.3	MAGI2
NM_001170746.1	MAGI2
NM_001159354.1	MAGI3
NM_133853.3	MAGI3
NR_037581.1	MAGIX
NM_018832.2	MAGIX
NM_001282737.1	MAGOH
NM_025564.2	MAGOHB
NM_001327860.1	MAGOHB
NM_025952.4	MAGT1
NM_001190409.1	MAGT1
NM_001081181.2	MAIP1
NM_001165919.1	MAJIN
XM_011248644.1	MAJIN
XM_011248645.1	MAJIN
XM_006531820.2	MAJIN
NM_008547.2	MAK
NM_001145802.1	MAK
NM_001145803.1	MAK
XM_006516868.2	MAK
XM_006516869.1	MAK
XM_006516870.2	MAK
XM_006516871.2	MAK
XM_006516872.2	MAK
XM_006516873.2	MAK
NM_026453.3	MAK16
NM_010762.5	MAL
NM_001171187.1	MAL
NM_178920.4	MAL2
NR_002847.2	MALAT1
NM_145532.3	MALL
NM_001310455.1	MALRD1
NM_029353.1	MALSU1
XM_006506721.1	MALSU1
XM_006506722.2	MALSU1
XM_006506723.3	MALSU1
XM_011241499.1	MALSU1
NM_172833.2	MALT1
XM_006525937.2	MALT1
XR_001782363.1	MALT1
XM_006525940.3	MALT1
XM_006525941.3	MALT1
NM_174857.3	MAMDC2
XM_006527345.3	MAMDC2
XM_006527346.2	MAMDC2
NM_001081199.1	MAMDC4
XM_011239127.2	MAMDC4
XM_017319063.1	MAMDC4
XM_017319064.1	MAMDC4
XM_011239128.2	MAMDC4
XM_017319065.1	MAMDC4
XM_017319066.1	MAMDC4
XM_011239129.2	MAMDC4
XM_011239130.2	MAMDC4
XM_017319067.1	MAMDC4
XM_011239131.1	MAMDC4
XM_017319068.1	MAMDC4
XM_011239132.1	MAMDC4
NM_175334.3	MAML1
XM_006531918.3	MAML1
NM_173776.3	Maml2
NM_001013813.3	Maml2
NM_001004176.2	MAML3
XM_006501645.3	MAML3
NM_001081354.2	Mamld1
NM_001256048.1	Mamld1
XM_011247622.2	Mamld1
XM_017318531.1	Mamld1
XR_001782752.1	Mamld1
XM_006541232.3	MAMSTR
XM_006541233.3	MAMSTR
XM_006541234.3	MAMSTR
XM_006541235.1	MAMSTR
NM_172418.2	MAMSTR
NM_008548.4	MAN1A1
XM_006512568.2	MAN1A1
XM_006512569.3	MAN1A1
XM_011243136.1	MAN1A1
XR_001779471.1	MAN1A1
NM_010763.2	MAN1A2
XM_006497860.1	MAN1B1
XM_011239058.2	MAN1B1
NM_001029983.2	MAN1B1
NM_207237.3	MAN1C1
XM_011250232.2	MAN1C1
XM_006538757.3	MAN1C1
NM_008549.2	MAN2A1
XM_006523739.2	MAN2A1
XM_006540599.3	MAN2A2
XR_391315.3	MAN2A2
XR_001785475.1	MAN2A2
XM_006540600.3	MAN2A2
NM_172903.4	MAN2A2
XM_006530747.2	MAN2B1
XM_006530748.2	MAN2B1
XM_006530749.2	MAN2B1
NM_010764.2	MAN2B1
NM_008550.2	MAN2B2
XM_006503767.1	MAN2B2
XM_006511493.3	MAN2C1
XM_006511494.3	MAN2C1
XM_011242824.2	MAN2C1
XM_006511495.3	MAN2C1
XM_017313619.1	MAN2C1
XM_017313620.1	MAN2C1
XM_017313621.1	MAN2C1
XM_006511496.2	MAN2C1
XM_017313622.1	MAN2C1
XM_017313623.1	MAN2C1
XM_017313624.1	MAN2C1
XM_017313625.1	MAN2C1
XM_017313626.1	MAN2C1
XR_001779025.1	MAN2C1
XR_001779026.1	MAN2C1
XR_001779027.1	MAN2C1
XR_001779028.1	MAN2C1
XR_001779029.1	MAN2C1
XR_379466.3	MAN2C1
XR_001779030.1	MAN2C1
XR_001779031.1	MAN2C1
XR_001779032.1	MAN2C1
XR_001779033.1	MAN2C1
XR_001779034.1	MAN2C1
XR_001779035.1	MAN2C1
XR_001779036.1	MAN2C1
XR_001779037.1	MAN2C1
XR_001779038.1	MAN2C1
XR_001779039.1	MAN2C1
XR_001779040.1	MAN2C1
XM_006511499.3	MAN2C1
NM_028636.2	MAN2C1
NR_102289.1	Man2c1os
NM_027288.3	MANBA
XR_867210.2	MANBA
XM_006500908.2	MANBA
NM_026968.3	MANBAL
XM_006500128.1	MANBAL
NM_172865.2	MANEA
XM_006537899.3	MANEA
XR_867833.2	MANEAL
NM_001007573.3	MANEAL
NM_029103.3	MANF
NR_110437.1	Mannr
NM_026345.4	MANSC1
NM_001034903.3	MANSC4
NM_173740.3	MAOA
NM_172778.2	MAOB
NM_028908.3	MAP10
NM_032393.2	MAP1A
NM_001173506.1	MAP1A
XM_006498872.3	MAP1A
NM_008634.2	MAP1B
XM_006517548.2	MAP1B
NM_025735.3	MAP1LC3A
NR_046364.1	MAP1LC3A
NM_026160.4	MAP1LC3B
XM_011242305.2	MAP1S
NM_173013.3	MAP1S
NM_001039934.1	MAP2
NM_008632.2	MAP2
NM_001310634.1	MAP2
XM_006495746.2	MAP2
XM_006495747.3	MAP2
XM_011238448.1	MAP2
XM_006495748.3	MAP2
XM_006495749.3	MAP2
XM_006495750.2	MAP2
XM_006495751.2	MAP2
XM_017319165.1	MAP2
XM_006495752.2	MAP2
XM_006495753.2	MAP2
XM_006495754.2	MAP2
XM_017319166.1	MAP2
XM_006495756.2	MAP2
XM_017319169.1	MAP2
XM_017319175.1	MAP2
XM_006495757.2	MAP2
XM_006495758.3	MAP2
XM_006495759.3	MAP2
XM_006495760.1	MAP2
XM_006495761.3	MAP2
XM_006495762.3	MAP2
XM_017319194.1	MAP2
XM_006511196.3	MAP2K1
NM_008927.3	MAP2K1
XM_006513682.3	MAP2K2
XM_006513683.3	MAP2K2
XM_006513684.3	MAP2K2
NM_023138.4	MAP2K2
XM_006533368.3	MAP2K3
NM_008928.4	MAP2K3
NR_027800.1	Map2k3os
NM_009157.5	MAP2K4
NM_001316367.1	MAP2K4
NM_001316368.1	MAP2K4
NM_001316369.1	MAP2K4
XM_011249033.2	MAP2K4
XM_006533370.3	MAP2K4
XM_017314561.1	MAP2K4
XM_006511145.2	MAP2K5
XM_006511146.2	MAP2K5
XM_011242740.2	MAP2K5
XM_011242741.2	MAP2K5
NM_011840.2	MAP2K5
XM_011249034.2	MAP2K6
XM_006533377.3	MAP2K6
XM_006533378.3	MAP2K6
XM_011249035.2	MAP2K6
NM_011943.2	MAP2K6
NM_001164172.1	MAP2K7
NM_011944.3	MAP2K7
NM_001042557.2	MAP2K7
NM_001291778.1	MAP2K7
NM_001291783.1	MAP2K7
NM_001291777.1	MAP2K7
XM_017315516.1	MAP3K1
XM_017315517.1	MAP3K1
NM_011945.2	MAP3K1
NM_001290528.1	MAP3K10
XM_017322287.1	MAP3K10
XM_017322288.1	MAP3K10
XM_017322289.1	MAP3K10
XR_001785564.1	MAP3K10
XM_017322290.1	MAP3K10
XM_017322291.1	MAP3K10
XR_001785565.1	MAP3K10
XM_006531752.2	MAP3K11
XM_006531753.3	MAP3K11
NM_022012.3	MAP3K11
XM_017316624.1	MAP3K12
XM_017316625.1	MAP3K12
XM_006521013.2	MAP3K12
XM_017316626.1	MAP3K12
XR_001781537.1	MAP3K12
XR_001781538.1	MAP3K12
NM_009582.4	MAP3K12
NM_001163643.1	MAP3K12
XM_006522582.3	MAP3K13
XM_006522583.3	MAP3K13
XM_011246015.2	MAP3K13
XM_006522584.3	MAP3K13
XM_011246016.2	MAP3K13
NM_172821.3	MAP3K13
NM_016896.3	MAP3K14
NM_001163085.2	MAP3K15
NM_011737.1	MAP3K19
XM_006529396.3	MAP3K19
NM_011946.3	MAP3K2
XM_006499997.2	MAP3K20
XM_006499998.2	MAP3K20
NM_023057.5	MAP3K20
NM_178084.4	MAP3K20
NM_001164791.1	MAP3K20
NM_145608.2	MAP3K21
XM_006530971.1	MAP3K21
XM_011249037.2	MAP3K3
NM_011947.3	MAP3K3
XR_001782076.1	MAP3K4
